tt1,tt2,tt3,tt4,tt5,tt6,tt7,tt8,tt9,tt10,tt11,tt12,tt13,tt14,tt15,tt16,tt17,tt18,tt19,tt20,tt21,tt22,tt23,tt24,tt25,tt26,tt27,tt28,tt29,tt30,tt31,tt32,tt33,tt34,tt35,tt36,tt37,tt38,tt39,tt40,tt41,tt42,tt43,tt44,tt45,tt46,tt47,tt48,tt49,tt50,tt51,tt52,tt53,tt54,tt55,tt56,tt57,tt58,tt59,tt60,tt61,tt62,tt63,tt64,tt65,tt66,tt67,tt68,tt69,tt70,tt71,tt72,tt73,tt74,tt75,tt76,tt77,tt78,tt79,tt80,tt81,tt82,tt83,tt84,tt85,tt86,tt87,tt88,tt89,tt90,tt91,tt92,tt93,tt94,tt95,tt96,tt97,tt98,tt99,tt100,tt101,tt102,tt103,tt104,tt105,tt106,tt107,tt108,tt109,tt110,tt111,tt112,tt113,tt114,tt115,tt116,tt117,tt118,tt119,tt120,tt121,tt122,tt123,tt124,tt125,tt126,tt127,tt128,tt129,tt130,tt131,tt132,tt133,tt134,tt135,tt136,tt137,tt138,tt139,tt140,tt141,tt142,tt143,tt144,tt145,tt146,tt147,tt148,tt149,tt150,tt151,tt152,tt153,tt154,tt155,tt156,tt157,tt158,tt159,tt160,tt161,tt162,tt163,tt164,tt165,tt166,tt167,tt168,tt169,tt170,tt171,tt172,tt173,tt174,tt175,tt176,tt177,tt178,tt179,tt180,tt181,tt182,tt183,tt184,tt185,tt186,tt187,tt188,tt189,tt190,tt191,tt192,tt193,tt194,tt195,tt196,tt197,tt198,tt199,tt200,tt201,tt202,tt203,tt204,tt205,tt206,tt207,tt208,tt209,tt210,tt211
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.base',5,2,0,0,0,1.019480519,13,157,2.038961039,21,314,0.876623377,3,135,20,1,6,23,0.4,1,8,5.173913043,20,119,0.6,1,12,0.47826087,5,11,1.52173913,13,35,0.88961039,5,137,37.55,176,751,1.116883117,7,172,0,2,2,1,9,0,34,141,5,0,11,3,0,34,20,1,3,0,0,0,84,0,34,3,37,75,54,0,126,0,154,157,34,24,20,1,2,5,90,481,106,1860,314,140,30,0,0,2,4,1,2,1,1,3,23,0,1,3,55,18,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,4502,0,4.44E-04,4.44E-04,2.22E-04,0.001999112,0,0.007552199,0.031319414,0.001110618,0,0.002443359,6.66E-04,0,0.007552199,0.00444247,2.22E-04,6.66E-04,0,0,0,0.018658374,0,0.007552199,6.66E-04,0.00821857,0.016659263,0.011994669,0,0.027987561,0,0.034207019,0.03487339,0.007552199,0.005330964,0.00444247,2.22E-04,4.44E-04,0.001110618,0.019991115,0.106841404,0.023545091,0.413149711,0.069746779,0.03109729,0.006663705,0,0,4.44E-04,8.88E-04,2.22E-04,4.44E-04,2.22E-04,2.22E-04,6.66E-04,0.005108841,0,2.22E-04,6.66E-04,0.012216793,0.003998223,2.22E-04,0.001554865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062860951
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.changes',3,2,0,0,0,2.746987952,23,684,3.425702811,32,853,1.18875502,4,296,29,1.823529412,7,62,0,0,0,7,16,238,1,1,29,0.088235294,3,3,0.323529412,4,11,0.979919679,6,244,63.93103448,194,1854,1.510040161,9,376,0,23,16,11,38,0,90,345,63,0,34,20,1,68,29,3,8,0,0,0,275,3,65,8,85,354,98,0,33,0,249,684,56,92,29,12,13,31,135,2008,189,5532,659,264,61,20,0,8,6,1,0,4,12,25,34,0,0,8,162,89,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,12435,0,0.001849618,0.001286691,8.85E-04,0.003055891,0,0.007237636,0.02774427,0.005066345,0,0.002734218,0.001608363,8.04E-05,0.005468436,0.002332127,2.41E-04,6.43E-04,0,0,0,0.022114998,2.41E-04,0.005227181,6.43E-04,0.006835545,0.028468034,0.007880981,0,0.0026538,0,0.020024125,0.055006031,0.004503418,0.007398472,0.002332127,9.65E-04,0.001045436,0.002492963,0.010856454,0.161479694,0.015199035,0.444873341,0.052995577,0.021230398,0.004905509,0.001608363,0,6.43E-04,4.83E-04,8.04E-05,0,3.22E-04,9.65E-04,0.002010454,0.002734218,0,0,6.43E-04,0.013027744,0.007157218,1.61E-04,0.001125854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029433052
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.code',44,4,0.111111111,1,1,4.301310044,39,985,6.004366812,53,1375,1.344978166,5,308,9,4.636363636,14,51,0,0,0,19.54545455,65,215,1,1,9,1.454545455,8,16,1.272727273,10,14,0.860262009,5,197,248.7777778,499,2239,2.401746725,12,550,1,51,21,8,91,0,99,367,68,24,44,9,4,56,9,3,0,4,2,0,319,4,67,30,242,309,187,0,12,2,230,985,72,129,9,18,34,33,250,1736,343,6417,652,208,109,2,0,74,19,7,0,0,7,14,11,0,5,30,305,207,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,14327,6.98E-05,0.003559712,0.001465764,5.58E-04,0.006351644,0,0.00691003,0.02561597,0.004746283,0.001675159,0.003071124,6.28E-04,2.79E-04,0.003908704,6.28E-04,2.09E-04,0,2.79E-04,1.40E-04,0,0.022265652,2.79E-04,0.004676485,0.002093948,0.016891184,0.021567669,0.013052279,0,8.38E-04,1.40E-04,0.016053605,0.068751309,0.005025476,0.009003979,6.28E-04,0.001256369,0.002373142,0.002303343,0.017449571,0.121169819,0.023940811,0.447895582,0.04550848,0.014518043,0.007608013,1.40E-04,0,0.005165073,0.001326167,4.89E-04,0,0,4.89E-04,9.77E-04,7.68E-04,0,3.49E-04,0.002093948,0.021288476,0.014448245,6.98E-05,0.002512738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024499197
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.code.flow',6,1,0,0,0,2.848739496,22,678,3.970588235,30,945,1.218487395,5,290,20,1.086956522,7,25,0,0,0,10.13043478,100,233,1,1,20,0.956521739,19,22,0.217391304,3,5,1.113445378,4,265,81.45,631,1629,2.050420168,9,488,0,44,13,26,44,0,67,311,12,1,25,0,0,35,20,0,1,4,0,0,312,0,47,24,182,73,201,0,3,0,238,678,115,58,20,16,14,22,254,478,193,3878,517,265,2,12,0,13,6,1,0,6,0,0,23,0,0,24,187,115,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,8929,0,0.004927763,0.00145593,0.00291186,0.004927763,0,0.00750364,0.034830328,0.001343935,1.12E-04,0.002799866,0,0,0.003919812,0.002239892,0,1.12E-04,4.48E-04,0,0,0.034942323,0,0.005263747,0.002687871,0.020383022,0.008175608,0.022510919,0,3.36E-04,0,0.026654721,0.075932355,0.012879382,0.006495688,0.002239892,0.001791914,0.001567925,0.002463882,0.028446635,0.05353343,0.021614962,0.434315153,0.057901221,0.029678575,2.24E-04,0.001343935,0,0.00145593,6.72E-04,1.12E-04,0,6.72E-04,0,0,0.002575876,0,0,0.002687871,0.020942995,0.012879382,4.48E-04,8.96E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037742188
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.nls',8,0,0,0,0,4.3203125,32,553,5.6640625,33,725,1.4140625,4,181,8,2.3,9,23,0,0,0,10,67,100,1,1,8,1.8,5,18,2.8,10,28,0.703125,3,90,140.875,733,1127,2.2109375,13,283,0,35,10,4,50,0,45,208,26,3,15,16,45,57,8,2,0,1,0,1,139,26,41,23,87,76,156,0,27,0,128,558,34,109,8,17,22,27,120,415,169,2769,374,106,136,2,0,0,13,2,0,6,4,15,10,0,1,23,184,120,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,6718,0,0.005209884,0.001488538,5.95E-04,0.007442691,0,0.006698422,0.030961596,0.003870199,4.47E-04,0.002232807,0.002381661,0.006698422,0.008484668,0.001190831,2.98E-04,0,1.49E-04,0,1.49E-04,0.020690682,0.003870199,0.006103007,0.003423638,0.012950283,0.011312891,0.023221197,0,0.004019053,0,0.01905329,0.083060435,0.00506103,0.016225067,0.001190831,0.002530515,0.003274784,0.004019053,0.017862459,0.061774338,0.025156297,0.412176243,0.055671331,0.015778506,0.02024412,2.98E-04,0,0,0.0019351,2.98E-04,0,8.93E-04,5.95E-04,0.002232807,0.001488538,0,1.49E-04,0.003423638,0.027389104,0.017862459,4.47E-04,2.98E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035724918
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.nls.changes',1,0,0,0,0,2.52,16,63,4.64,32,116,1.36,4,34,4,2,5,8,0,0,0,6,13,24,1,1,4,0.5,2,2,0.25,1,1,0.84,3,21,58.75,109,235,1.72,6,43,0,0,0,0,0,0,15,48,5,0,1,8,2,20,4,1,1,0,0,0,36,0,10,0,8,47,7,0,0,0,25,65,8,5,4,2,0,6,7,242,21,650,87,29,9,2,0,0,0,0,0,0,4,8,4,0,1,0,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1465,0,0,0,0,0,0,0.010238908,0.032764505,0.003412969,0,6.83E-04,0.005460751,0.001365188,0.013651877,0.002730375,6.83E-04,6.83E-04,0,0,0,0.024573379,0,0.006825939,0,0.005460751,0.032081911,0.004778157,0,0,0,0.017064846,0.044368601,0.005460751,0.003412969,0.002730375,0.001365188,0,0.004095563,0.004778157,0.165187713,0.014334471,0.443686007,0.059385666,0.019795222,0.006143345,0.001365188,0,0,0,0,0,0,0.002730375,0.005460751,0.002730375,0,6.83E-04,0,0.013651877,0.006825939,6.83E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028668942
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.rename',15,6,0.08,1,2,4.746305419,68,1927,5.746305419,66,2333,1.376847291,4,559,25,2.689655172,13,78,0,0,0,11.68965517,55,339,1,1,25,0.034482759,1,1,2.310344828,12,67,0.980295567,6,398,152.32,593,3808,2.110837438,12,857,2,107,57,44,201,0,146,628,94,9,58,17,5,219,25,0,1,19,0,1,612,5,79,67,324,505,272,0,6,0,408,1927,146,267,25,37,61,85,305,2882,496,11713,1452,418,248,11,0,21,4,1,0,3,16,39,29,0,6,67,564,416,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,25765,7.76E-05,0.004152921,0.002212304,0.001707743,0.007801281,0,0.005666602,0.024374151,0.00364836,3.49E-04,0.002251116,6.60E-04,1.94E-04,0.008499903,9.70E-04,0,3.88E-05,7.37E-04,0,3.88E-05,0.023753154,1.94E-04,0.003066175,0.002600427,0.012575199,0.019600233,0.010556957,0,2.33E-04,0,0.015835436,0.074791384,0.005666602,0.010362895,9.70E-04,0.001436057,0.002367553,0.003299049,0.011837764,0.111857171,0.019250922,0.454608966,0.056355521,0.016223559,0.009625461,4.27E-04,0,8.15E-04,1.55E-04,3.88E-05,0,1.16E-04,6.21E-04,0.001513681,0.001125558,0,2.33E-04,0.002600427,0.021890161,0.016145934,2.33E-04,8.93E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022744033
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.reorg',13,1,0.25,1,3,4.580808081,28,907,7.388888889,36,1463,1.621212121,4,321,12,1.846153846,4,24,0.166666667,1,2,9.769230769,39,127,0.833333333,1,10,0.076923077,1,1,5.461538462,24,71,1.131313131,4,224,181.25,588,2175,2.914141414,12,577,3,46,15,8,70,0,57,374,137,7,121,21,0,100,12,0,1,17,0,0,190,1,25,61,270,265,169,0,10,0,202,907,95,91,12,66,35,80,150,1350,384,6024,999,250,62,3,0,11,9,2,0,0,6,30,13,0,1,61,351,265,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,13841,2.17E-04,0.003323459,0.001083737,5.78E-04,0.005057438,0,0.0041182,0.027021169,0.009898129,5.06E-04,0.008742143,0.001517231,0,0.007224911,8.67E-04,0,7.22E-05,0.001228235,0,0,0.013727332,7.22E-05,0.001806228,0.004407196,0.019507261,0.019146015,0.0122101,0,7.22E-04,0,0.014594321,0.065529947,0.006863666,0.006574669,8.67E-04,0.004768442,0.002528719,0.005779929,0.010837367,0.097536305,0.02774366,0.435228668,0.072176866,0.018062279,0.004479445,2.17E-04,0,7.95E-04,6.50E-04,1.44E-04,0,0,4.33E-04,0.002167473,9.39E-04,0,7.22E-05,0.004407196,0.025359439,0.019146015,4.33E-04,0.008236399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02037425
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.sef',6,0,0,0,0,4.607142857,35,258,6.017857143,43,337,1.392857143,4,78,6,4,14,24,0,0,0,8.333333333,29,50,1,1,6,0.833333333,4,5,1,5,6,1.321428571,5,74,97.83333333,355,587,2.142857143,8,120,0,9,8,8,17,0,34,92,18,1,8,5,0,31,6,5,1,0,0,0,100,0,29,4,42,91,50,0,0,0,56,262,7,31,6,14,3,14,49,544,56,1860,230,79,66,6,0,0,0,0,0,2,3,5,6,0,3,4,90,57,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4126,0,0.002181289,0.001938924,0.001938924,0.004120213,0,0.008240427,0.022297625,0.004362579,2.42E-04,0.001938924,0.001211827,0,0.00751333,0.001454193,0.001211827,2.42E-04,0,0,0,0.024236549,0,0.007028599,9.69E-04,0.01017935,0.022055259,0.012118274,0,0,0,0.013572467,0.063499758,0.001696558,0.00751333,0.001454193,0.003393117,7.27E-04,0.003393117,0.011875909,0.131846825,0.013572467,0.450799806,0.055744062,0.019146873,0.015996122,0.001454193,0,0,0,0,0,4.85E-04,7.27E-04,0.001211827,0.001454193,0,7.27E-04,9.69E-04,0.021812894,0.013814833,0,0.001938924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025690742
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.structure',11,3,0,0,0,5.335689046,34,1510,6.303886926,47,1784,1.501766784,4,425,14,2.2,7,44,0,0,0,10.45,46,209,1,1,14,0,0,0,3.7,16,74,1.03180212,4,292,198.3571429,678,2777,2.381625442,16,674,0,147,70,29,277,0,82,480,114,1,87,13,1,207,14,0,0,18,0,2,378,3,44,89,249,329,250,0,7,0,283,1510,53,219,14,21,76,82,236,1854,400,8723,1200,305,146,0,0,2,5,2,0,0,8,25,20,0,0,89,481,348,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,19407,0,0.007574586,0.003606946,0.001494306,0.0142732,0,0.00422528,0.024733344,0.005874169,5.15E-05,0.004482919,6.70E-04,5.15E-05,0.010666254,7.21E-04,0,0,9.28E-04,0,1.03E-04,0.019477508,1.55E-04,0.002267223,0.004585974,0.012830422,0.016952646,0.01288195,0,3.61E-04,0,0.014582367,0.077806977,0.002730973,0.011284588,7.21E-04,0.001082084,0.003916113,0.00422528,0.012160561,0.09553254,0.02061112,0.449476993,0.061833359,0.015715979,0.007523059,0,0,1.03E-04,2.58E-04,1.03E-04,0,0,4.12E-04,0.001288195,0.001030556,0,0,0.004585974,0.024784871,0.017931674,1.55E-04,2.06E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020971814
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.surround',12,0,0,0,0,4.538461538,29,177,6.179487179,39,241,1.487179487,5,58,5,2.166666667,7,13,0.2,1,1,6.166666667,16,37,0.8,1,4,0,0,0,0.333333333,1,2,1.41025641,5,55,89.6,224,448,2.358974359,14,92,0,4,4,2,19,0,23,72,19,4,17,3,0,22,5,0,0,0,0,0,66,0,13,7,35,100,41,0,0,1,39,177,21,14,5,5,6,16,43,560,40,1523,171,58,11,1,0,2,0,0,0,0,3,2,6,0,1,7,67,47,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3354,0,0.001192606,0.001192606,5.96E-04,0.005664878,0,0.006857484,0.021466905,0.005664878,0.001192606,0.005068575,8.94E-04,0,0.006559332,0.001490757,0,0,0,0,0,0.019677996,0,0.003875969,0.00208706,0.010435301,0.029815146,0.01222421,0,0,2.98E-04,0.011627907,0.052772809,0.006261181,0.00417412,0.001490757,0.001490757,0.001788909,0.004770423,0.012820513,0.166964818,0.011926058,0.454084675,0.0509839,0.017292785,0.003279666,2.98E-04,0,5.96E-04,0,0,0,0,8.94E-04,5.96E-04,0.001788909,0,2.98E-04,0.00208706,0.019976148,0.014013119,2.98E-04,0.001788909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019379845
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.tagging',0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,4,4.5,7,18,0,0,0,0,0,0,0,0,0,0.388888889,1,7,10,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,19,0,18,0,0,0,4,0,0,0,16,80,0,140,13,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011869436,0,0,0,0,0,0,0,0,0,0,0.029673591,0,0,0.056379822,0,0.053412463,0,0,0,0.011869436,0,0,0,0.047477745,0.237388724,0,0.415430267,0.038575668,0.020771513,0,0,0,0,0,0,0,0,0,0,0.011869436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065281899
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.refactoring.util',5,1,0,0,0,3.773195876,19,366,4.587628866,25,445,1.463917526,5,142,10,0.6,3,6,0,0,0,4.3,15,43,1,1,10,0,0,0,5.4,17,54,1.113402062,5,108,78.5,193,785,2.206185567,8,214,0,20,4,0,31,0,12,158,28,4,24,6,0,16,10,0,0,1,0,0,100,1,6,21,74,113,110,0,11,1,97,366,30,26,10,5,13,14,90,623,104,2228,238,114,51,2,0,9,8,2,0,3,0,6,10,0,0,21,74,47,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,5123,0,0.003903963,7.81E-04,0,0.006051142,0,0.002342378,0.030841304,0.005465548,7.81E-04,0.004684755,0.001171189,0,0.00312317,0.001951981,0,0,1.95E-04,0,0,0.019519813,1.95E-04,0.001171189,0.004099161,0.014444661,0.022057388,0.021471794,0,0.002147179,1.95E-04,0.018934218,0.071442514,0.005855944,0.005075151,0.001951981,9.76E-04,0.002537576,0.002732774,0.017567831,0.121608433,0.020300605,0.434901425,0.046457154,0.022252586,0.009955104,3.90E-04,0,0.001756783,0.001561585,3.90E-04,0,5.86E-04,0,0.001171189,0.001951981,0,0,0.004099161,0.014444661,0.009174312,5.86E-04,9.76E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033769276
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.template',8,2,0,0,0,2.649484536,36,257,4.371134021,52,424,1.195876289,4,116,14,2,5,30,0.071428571,1,1,5.6,16,84,0.928571429,1,13,1.133333333,6,17,0.866666667,4,13,0.793814433,4,77,55.42857143,212,776,1.628865979,11,158,0,14,11,1,43,0,50,132,11,10,22,12,5,35,14,3,2,3,0,0,135,1,47,17,21,72,47,0,117,0,97,259,25,26,14,10,15,5,107,329,62,1868,289,89,26,2,0,0,13,5,0,1,3,9,15,0,2,17,146,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,4572,0,0.003062117,0.002405949,2.19E-04,0.009405074,0,0.010936133,0.028871391,0.002405949,0.002187227,0.004811899,0.002624672,0.001093613,0.007655293,0.003062117,6.56E-04,4.37E-04,6.56E-04,0,0,0.029527559,2.19E-04,0.010279965,0.003718285,0.004593176,0.015748031,0.010279965,0,0.025590551,0,0.021216098,0.056649169,0.005468066,0.005686789,0.003062117,0.002187227,0.00328084,0.001093613,0.023403325,0.071959755,0.013560805,0.408573928,0.063210849,0.019466317,0.005686789,4.37E-04,0,0,0.002843395,0.001093613,0,2.19E-04,6.56E-04,0.001968504,0.00328084,0,4.37E-04,0.003718285,0.031933508,0.017935258,0,2.19E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050306212
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.template.java',10,3,0,0,0,3.546391753,25,344,5.06185567,24,491,1.350515464,4,131,10,0.466666667,3,14,0,0,0,2.733333333,15,82,1,1,10,0.2,3,6,0.5,8,15,0.958762887,7,93,88.3,197,883,2.010309278,11,195,0,36,9,3,52,0,34,143,14,0,26,11,10,60,10,3,0,3,0,0,129,9,20,23,44,100,92,0,46,0,97,347,50,63,10,29,26,6,97,585,83,2432,355,104,60,25,0,0,0,0,0,8,1,11,30,0,1,23,155,112,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,5778,0,0.00623053,0.001557632,5.19E-04,0.008999654,0,0.005884389,0.024749048,0.002422984,0,0.004499827,0.001903773,0.001730703,0.010384216,0.001730703,5.19E-04,0,5.19E-04,0,0,0.022326064,0.001557632,0.003461405,0.003980616,0.007615092,0.017307027,0.015922465,0,0.007961232,0,0.016787816,0.060055382,0.008653513,0.010903427,0.001730703,0.005019038,0.004499827,0.001038422,0.016787816,0.101246106,0.014364832,0.420906888,0.061439945,0.017999308,0.010384216,0.004326757,0,0,0,0,0,0.001384562,1.73E-04,0.001903773,0.005192108,0,1.73E-04,0.003980616,0.026825891,0.01938387,6.92E-04,3.46E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032017999
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.textmanipulation',5,2,0.066666667,1,1,1.825870647,16,367,3.587064677,33,721,1.213930348,3,244,15,1.535714286,6,43,0,0,0,6.428571429,21,180,1,1,15,0.25,3,7,0.75,8,21,0.890547264,4,179,88,416,1320,1.567164179,11,315,1,2,5,2,10,0,86,279,24,2,45,12,2,81,15,8,6,0,0,0,227,2,50,21,62,84,172,0,76,0,202,368,48,99,15,20,20,22,232,510,150,3084,477,192,13,8,0,4,2,1,0,11,5,17,28,0,0,21,192,121,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,7452,1.34E-04,2.68E-04,6.71E-04,2.68E-04,0.001341922,0,0.011540526,0.037439614,0.003220612,2.68E-04,0.006038647,0.001610306,2.68E-04,0.010869565,0.002012882,0.001073537,8.05E-04,0,0,0,0.030461621,2.68E-04,0.006709608,0.002818035,0.008319914,0.011272142,0.023081052,0,0.010198604,0,0.027106817,0.049382716,0.006441224,0.013285024,0.002012882,0.002683843,0.002683843,0.002952228,0.031132582,0.068438003,0.020128824,0.413848631,0.064009662,0.025764895,0.001744498,0.001073537,0,5.37E-04,2.68E-04,1.34E-04,0,0.001476114,6.71E-04,0.002281267,0.003757381,0,0,0.002818035,0.025764895,0.016237252,4.03E-04,0.001073537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04092861
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.corext.util',11,1,0,0,0,3.068181818,13,270,7.090909091,29,624,1.943181818,6,171,8,0.7,5,7,0,0,0,2.6,15,26,1,1,8,0.8,6,8,6.2,33,62,1.465909091,5,129,113,279,904,2.727272727,12,240,0,33,2,0,40,0,35,200,23,4,18,2,22,24,8,0,0,1,0,0,100,0,15,26,94,87,153,0,60,0,88,270,52,99,8,17,37,15,142,429,124,2196,275,131,11,0,0,0,8,1,2,4,1,2,10,0,0,26,150,109,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,5351,0,0.006167072,3.74E-04,0,0.007475238,0,0.006540833,0.037376191,0.004298262,7.48E-04,0.003363857,3.74E-04,0.004111381,0.004485143,0.001495048,0,0,1.87E-04,0,0,0.018688096,0,0.002803214,0.004858905,0.01756681,0.016258643,0.028592786,0,0.011212857,0,0.016445524,0.050457858,0.00971781,0.018501215,0.001495048,0.003176976,0.006914595,0.002803214,0.026537096,0.08017193,0.023173239,0.410390581,0.051392263,0.024481405,0.002055691,0,0,0,0.001495048,1.87E-04,3.74E-04,7.48E-04,1.87E-04,3.74E-04,0.00186881,0,0,0.004858905,0.028032144,0.020370024,1.87E-04,7.48E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035881144
'org.eclipse.jdt.ui','org.eclipse.jdt.internal.ui',10,3,0,0,0,2.6,28,234,4.188888889,28,377,1.233333333,5,111,22,0.590909091,6,13,0.136363636,1,3,2.909090909,12,64,0.863636364,1,19,17.45454545,188,384,1.181818182,15,26,0.777777778,3,70,54.86363636,264,1207,1.677777778,10,151,0,4,8,5,26,0,27,139,4,0,26,11,4,47,22,0,2,0,0,0,148,0,397,3,51,154,263,3,29,0,90,369,43,15,22,7,3,2,33,816,87,3577,696,81,337,5,0,2,0,0,0,2,1,11,22,0,28,3,436,36,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,9394,0,4.26E-04,8.52E-04,5.32E-04,0.002767724,0,0.002874175,0.014796679,4.26E-04,0,0.002767724,0.00117096,4.26E-04,0.005003194,0.00234192,0,2.13E-04,0,0,0,0.015754737,0,0.042261018,3.19E-04,0.005428997,0.016393443,0.027996594,3.19E-04,0.003087077,0,0.009580583,0.039280392,0.00457739,0.001596764,0.00234192,7.45E-04,3.19E-04,2.13E-04,0.003512881,0.086863956,0.009261231,0.380774963,0.074089845,0.008622525,0.035873962,5.32E-04,0,2.13E-04,0,0,0,2.13E-04,1.06E-04,0.00117096,0.00234192,0,0.002980626,3.19E-04,0.046412604,0.003832233,0,0.001064509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137002342
