tt1,tt2,tt3,tt4,tt5,tt6,tt7,tt8,tt9,tt10,tt11,tt12,tt13,tt14,tt15,tt16,tt17,tt18,tt19,tt20,tt21,tt22,tt23,tt24,tt25,tt26,tt27,tt28,tt29,tt30,tt31,tt32,tt33,tt34,tt35,tt36,tt37,tt38,tt39,tt40,tt41,tt42,tt43,tt44,tt45,tt46,tt47,tt48,tt49,tt50,tt51,tt52,tt53,tt54,tt55,tt56,tt57,tt58,tt59,tt60,tt61,tt62,tt63,tt64,tt65,tt66,tt67,tt68,tt69,tt70,tt71,tt72,tt73,tt74,tt75,tt76,tt77,tt78,tt79,tt80,tt81,tt82,tt83,tt84,tt85,tt86,tt87,tt88,tt89,tt90,tt91,tt92,tt93,tt94,tt95,tt96,tt97,tt98,tt99,tt100,tt101,tt102,tt103,tt104,tt105,tt106,tt107,tt108,tt109,tt110,tt111,tt112,tt113,tt114,tt115,tt116,tt117,tt118,tt119,tt120,tt121,tt122,tt123,tt124,tt125,tt126,tt127,tt128,tt129,tt130,tt131,tt132,tt133,tt134,tt135,tt136,tt137,tt138,tt139,tt140,tt141,tt142,tt143,tt144,tt145,tt146,tt147,tt148,tt149,tt150,tt151,tt152,tt153,tt154,tt155,tt156,tt157,tt158,tt159,tt160,tt161,tt162,tt163,tt164,tt165,tt166,tt167,tt168,tt169,tt170,tt171,tt172,tt173,tt174,tt175,tt176,tt177,tt178,tt179,tt180,tt181,tt182,tt183,tt184,tt185,tt186,tt187,tt188,tt189,tt190,tt191,tt192,tt193,tt194,tt195,tt196,tt197,tt198,tt199,tt200,tt201,tt202,tt203,tt204,tt205,tt206,tt207,tt208,tt209,tt210,tt211
'org.eclipse.jdt.core','org.eclipse.jdt.internal.core.search.matching',15,4,0.138888889,2,5,4.729386892,72,2237,15.76744186,266,7458,2.253699789,8,1066,36,3.547619048,16,149,0,0,0,11.02380952,44,463,1,1,36,0.452380952,8,19,0.238095238,9,10,1.854122622,10,877,264.1944444,1197,9511,5.012684989,52,2371,5,326,70,12,747,0,844,1909,265,215,327,82,171,271,36,188,0,14,7,1,1467,1324,168,145,1128,584,1543,0,247,1,485,2237,877,778,36,240,164,280,1438,4471,714,21701,2229,971,210,24,0,24,287,88,3,1415,40,88,42,0,0,145,1441,1040,24,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,54488,9.18E-05,0.005982969,0.001284687,2.20E-04,0.013709441,0,0.015489649,0.035035237,0.004863456,0.003945823,0.006001321,0.001504919,0.003138306,0.004973572,6.61E-04,0.003450301,0,2.57E-04,1.28E-04,1.84E-05,0.026923359,0.024298928,0.003083248,0.002661136,0.020701806,0.010717956,0.028318162,0,0.004533108,1.84E-05,0.008901042,0.041054911,0.016095287,0.014278373,6.61E-04,0.00440464,0.003009837,0.005138746,0.026391132,0.082054764,0.013103803,0.398271179,0.04090809,0.017820438,0.00385406,4.40E-04,0,4.40E-04,0.005267215,0.001615035,5.51E-05,0.025969021,7.34E-04,0.001615035,7.71E-04,0,0,0.002661136,0.02644619,0.019086771,4.40E-04,0.003413596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01308545
'org.eclipse.jdt.core','org.eclipse.jdt.internal.core.search.processing',3,3,0,0,0,4.476190476,34,94,12.47619048,94,262,1.80952381,6,38,2,6.5,8,13,0.5,1,1,10,16,20,0.5,1,1,0.5,1,1,0.5,1,1,0.428571429,3,9,163.5,314,327,4.19047619,30,88,0,7,2,0,3,0,32,71,13,0,0,6,3,7,2,2,0,1,0,0,92,15,14,2,49,5,73,0,14,0,21,94,38,36,2,6,5,13,45,52,11,505,38,15,31,0,0,0,3,1,4,27,4,9,2,0,0,2,36,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1480,0,0.00472973,0.001351351,0,0.002027027,0,0.021621622,0.047972973,0.008783784,0,0,0.004054054,0.002027027,0.00472973,0.001351351,0.001351351,0,6.76E-04,0,0,0.062162162,0.010135135,0.009459459,0.001351351,0.033108108,0.003378378,0.049324324,0,0.009459459,0,0.014189189,0.063513514,0.025675676,0.024324324,0.001351351,0.004054054,0.003378378,0.008783784,0.030405405,0.035135135,0.007432432,0.341216216,0.025675676,0.010135135,0.020945946,0,0,0,0.002027027,6.76E-04,0.002702703,0.018243243,0.002702703,0.006081081,0.001351351,0,0,0.001351351,0.024324324,0.013513514,0.002027027,6.76E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029054054
'org.eclipse.jdt.core','org.eclipse.jdt.internal.core.util',5,0,0.03030303,1,1,5.657801418,310,3191,13.14893617,994,7416,1.361702128,10,768,33,5.352941176,36,182,0.090909091,1,3,16.26470588,220,553,0.909090909,1,30,1.588235294,25,54,0.323529412,7,11,1.085106383,6,612,276.3939394,2789,9121,4.09751773,310,2311,1,953,116,37,481,0,971,1333,195,310,62,43,653,136,33,18,8,1,3,17,2378,890,238,76,647,145,2001,2,509,2,567,3203,125,1289,33,749,419,403,1632,1794,657,16740,624,655,704,7,0,1,529,31,0,905,67,39,34,0,0,76,826,396,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,45796,2.18E-05,0.020809678,0.002532972,8.08E-04,0.010503101,0,0.021202725,0.029107346,0.004258014,0.00676915,0.00135383,9.39E-04,0.014258887,0.002969692,7.21E-04,3.93E-04,1.75E-04,2.18E-05,6.55E-05,3.71E-04,0.051925932,0.019434012,0.00519696,0.001659534,0.014127871,0.003166215,0.043693772,4.37E-05,0.011114508,4.37E-05,0.012380994,0.069940606,0.002729496,0.028146563,7.21E-04,0.01635514,0.009149271,0.008799895,0.0356363,0.039173727,0.014346231,0.365534108,0.013625644,0.014302559,0.015372522,1.53E-04,0,2.18E-05,0.011551227,6.77E-04,0,0.019761551,0.00146301,8.52E-04,7.42E-04,0,0,0.001659534,0.01803651,0.008647043,0.001310158,6.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021159053
'org.eclipse.jdt.core','org.eclipse.jdt.internal.eval',4,0,0.25,3,7,6.925531915,81,1953,18.46099291,229,5206,2.117021277,8,597,28,2.689655172,13,78,0.071428571,1,2,9.482758621,38,275,0.928571429,1,26,5.689655172,140,165,0.068965517,1,2,1.287234043,11,363,228.6071429,1455,6401,5.542553191,139,1563,7,411,63,28,525,0,801,1231,154,116,191,16,56,132,28,28,0,4,2,11,1666,729,245,61,760,246,1223,0,158,4,319,2043,288,1406,28,391,254,148,1096,2469,405,14365,990,500,224,19,0,52,138,27,0,691,2,17,31,2,0,61,848,525,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,36985,1.89E-04,0.011112613,0.001703393,7.57E-04,0.014194944,0,0.021657429,0.033283764,0.00416385,0.003136407,0.005164256,4.33E-04,0.001514127,0.003569014,7.57E-04,7.57E-04,0,1.08E-04,5.41E-05,2.97E-04,0.045045289,0.019710694,0.006624307,0.001649317,0.020548871,0.006651345,0.03306746,0,0.004272002,1.08E-04,0.008625118,0.05523861,0.007786941,0.038015412,7.57E-04,0.010571853,0.006867649,0.004001622,0.029633635,0.066756793,0.010950385,0.388400703,0.026767608,0.013518994,0.006056509,5.14E-04,0,0.001405975,0.003731242,7.30E-04,0,0.01868325,5.41E-05,4.60E-04,8.38E-04,5.41E-05,0,0.001649317,0.022928214,0.014194944,3.51E-04,8.65E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019061782
'org.eclipse.jdt.core','org.eclipse.jdt.internal.formatter',1,0,0,0,0,5.9,72,295,35.26,532,1763,1.98,9,99,1,23,23,23,0,0,0,42,42,42,1,1,1,2,2,2,8,8,8,1.08,7,54,1914,1914,1914,12.9,215,645,0,124,40,7,71,0,274,291,93,50,3,5,37,26,1,24,2,0,0,0,447,3,25,21,180,14,590,0,52,1,50,295,27,429,1,86,76,46,254,266,102,2815,96,59,90,0,0,0,231,16,0,11,2,5,1,0,2,21,178,125,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,7757,0,0.015985561,0.005156633,9.02E-04,0.009153023,0,0.035322934,0.037514503,0.011989171,0.006445791,3.87E-04,6.45E-04,0.004769885,0.003351811,1.29E-04,0.00309398,2.58E-04,0,0,0,0.057625371,3.87E-04,0.003222895,0.002707232,0.023204847,0.001804821,0.076060333,0,0.006703623,1.29E-04,0.006445791,0.038030166,0.003480727,0.055304886,1.29E-04,0.01108676,0.009797602,0.005930128,0.032744618,0.034291608,0.013149413,0.362898028,0.012375919,0.007606033,0.011602424,0,0,0,0.029779554,0.002062653,0,0.001418074,2.58E-04,6.45E-04,1.29E-04,0,2.58E-04,0.002707232,0.022947016,0.016114477,9.02E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010957845
'org.eclipse.jdt.core','org.eclipse.jdt.internal.formatter.impl',0,0,0,0,0,2.611111111,42,47,14.44444444,141,260,1.277777778,4,23,2,7,11,14,0,0,0,9,15,18,1,1,2,9,18,18,0,0,0,0.5,3,9,168.5,178,337,5.611111111,46,101,0,4,0,0,11,0,65,55,24,40,6,2,1,2,2,0,1,12,0,0,70,22,32,3,36,3,13,0,10,0,18,49,3,7,2,4,3,4,39,33,12,462,51,11,61,1,0,0,41,1,0,22,0,2,2,0,0,3,55,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1409,0,0.002838893,0,0,0.007806955,0,0.046132009,0.039034776,0.017033357,0.028388928,0.004258339,0.001419446,7.10E-04,0.001419446,0.001419446,0,7.10E-04,0.008516678,0,0,0.049680625,0.015613911,0.022711143,0.00212917,0.025550035,0.00212917,0.009226402,0,0.007097232,0,0.012775018,0.034776437,0.00212917,0.004968062,0.001419446,0.002838893,0.00212917,0.002838893,0.027679205,0.023420866,0.008516678,0.327892122,0.036195884,0.007806955,0.043293116,7.10E-04,0,0,0.029098652,7.10E-04,0,0.015613911,0,0.001419446,0.001419446,0,0,0.00212917,0.039034776,0.012065295,0,0.002838893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062455642
'org.eclipse.core.resources','org.eclipse.core.internal.dtree',0,0,0,0,0,2.442477876,23,552,6.092920354,67,1377,1.5,5,339,17,1.294117647,4,22,0.117647059,1,2,12.29411765,48,209,0.882352941,1,15,0.823529412,6,14,1,8,17,1.203539823,4,272,114.3529412,543,1944,2.128318584,22,481,0,100,47,1,129,0,217,496,29,16,21,3,2,94,17,3,1,0,1,0,324,49,36,36,184,33,275,1,241,0,226,552,108,223,17,20,60,51,233,330,194,4209,722,275,38,10,0,0,15,3,2,142,11,3,17,0,0,36,314,236,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,10683,0,0.009360666,0.004399513,9.36E-05,0.01207526,0,0.020312646,0.046428906,0.002714593,0.001497707,0.00196574,2.81E-04,1.87E-04,0.008799026,0.001591313,2.81E-04,9.36E-05,0,9.36E-05,0,0.030328559,0.004586727,0.00336984,0.00336984,0.017223626,0.00308902,0.025741833,9.36E-05,0.022559206,0,0.021155106,0.051670879,0.01010952,0.020874286,0.001591313,0.001872133,0.0056164,0.00477394,0.021810353,0.030890199,0.018159693,0.393990452,0.067584012,0.025741833,0.003557053,9.36E-04,0,0,0.0014041,2.81E-04,1.87E-04,0.013292146,0.001029673,2.81E-04,0.001591313,0,0,0.00336984,0.029392493,0.022091173,0.001872133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024337733
'org.eclipse.core.resources','org.eclipse.core.internal.events',6,1,0.176470588,2,3,3.292792793,40,731,6.734234234,86,1495,1.45045045,4,322,17,4,10,80,0.058823529,1,1,9.75,34,195,0.941176471,1,16,1.5,12,30,1.35,18,27,1.067567568,6,237,128.2941176,531,2181,2.657657658,26,590,3,97,26,4,96,0,243,394,73,16,94,9,8,54,17,14,1,5,0,0,493,50,110,40,251,76,388,0,133,1,228,731,144,262,17,83,55,59,354,550,203,4956,661,249,102,8,0,1,25,8,3,49,6,19,20,0,0,40,356,204,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,12542,2.39E-04,0.007734014,0.002073035,3.19E-04,0.007654282,0,0.0193749,0.031414447,0.005820443,0.001275714,0.007494817,7.18E-04,6.38E-04,0.004305533,0.001355446,0.001116249,7.97E-05,3.99E-04,0,0,0.039307925,0.003986605,0.008770531,0.003189284,0.020012757,0.00605964,0.030936055,0,0.010604369,7.97E-05,0.018178919,0.058284165,0.011481422,0.02088981,0.001355446,0.006617764,0.004385266,0.004704194,0.028225163,0.043852655,0.016185616,0.395152288,0.052702918,0.019853293,0.008132674,6.38E-04,0,7.97E-05,0.001993303,6.38E-04,2.39E-04,0.003906873,4.78E-04,0.00151491,0.001594642,0,0,0.003189284,0.028384628,0.016265348,2.39E-04,7.97E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035082124
'org.eclipse.core.resources','org.eclipse.core.internal.indexing',2,0,0,0,0,2.484787018,40,1225,4.478701826,56,2208,1.279918864,5,631,39,2.794871795,15,109,0.051282051,1,2,11.82051282,60,461,0.948717949,1,37,3.871794872,39,151,0.820512821,5,32,0.941176471,6,464,92.28205128,618,3599,1.606490872,9,792,0,96,14,1,138,0,348,749,35,12,49,51,0,239,39,1,7,0,0,0,901,107,260,24,204,21,356,3,327,0,493,1229,72,482,39,50,47,37,942,418,310,7525,969,515,110,26,0,10,5,1,4,159,98,50,39,0,0,24,638,354,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,19779,0,0.004853633,7.08E-04,5.06E-05,0.006977097,0,0.017594418,0.037868446,0.001769554,6.07E-04,0.002477375,0.002578492,0,0.012083523,0.001971788,5.06E-05,3.54E-04,0,0,0,0.045553365,0.005409778,0.013145255,0.001213408,0.010313969,0.001061732,0.017998888,1.52E-04,0.016532686,0,0.024925426,0.06213661,0.003640224,0.024369281,0.001971788,0.002527934,0.002376258,0.001870671,0.04762627,0.021133525,0.015673189,0.380454017,0.048991354,0.026037717,0.005561454,0.001314526,0,5.06E-04,2.53E-04,5.06E-05,2.02E-04,0.008038829,0.00495475,0.002527934,0.001971788,0,0,0.001213408,0.032256434,0.01789777,7.58E-04,1.01E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057333536
'org.eclipse.core.resources','org.eclipse.core.internal.localstore',26,2,0.136363636,3,3,5.235741445,61,1377,7.794676806,64,2050,1.513307985,6,398,22,2.913043478,10,67,0.136363636,1,3,10.39130435,33,239,0.863636364,1,19,1.173913043,9,27,1.043478261,20,24,1.425855513,7,375,128.4545455,560,2826,2.802281369,22,737,3,50,16,6,92,0,205,549,197,9,75,42,0,191,22,27,6,6,1,1,567,40,95,32,300,88,365,1,136,0,269,1381,220,486,22,52,47,244,484,649,266,7264,1005,422,103,5,0,11,17,5,1,45,46,56,25,2,0,32,524,395,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,17704,1.69E-04,0.002824221,9.04E-04,3.39E-04,0.005196566,0,0.011579304,0.031009941,0.011127429,5.08E-04,0.004236331,0.002372345,0,0.010788522,0.001242657,0.001525079,3.39E-04,3.39E-04,5.65E-05,5.65E-05,0.032026661,0.002259376,0.005366019,0.001807501,0.016945323,0.004970628,0.02061681,5.65E-05,0.00768188,0,0.015194306,0.078004971,0.01242657,0.027451423,0.001242657,0.002937189,0.002654767,0.013782196,0.027338455,0.036658382,0.015024853,0.410302756,0.056766832,0.023836421,0.005817894,2.82E-04,0,6.21E-04,9.60E-04,2.82E-04,5.65E-05,0.002541798,0.002598283,0.003163127,0.00141211,1.13E-04,0,0.001807501,0.029597831,0.022311342,7.91E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027677361
'org.eclipse.core.resources','org.eclipse.core.internal.properties',1,0,0.444444444,4,4,3.766666667,21,339,6.244444444,26,562,1.633333333,4,147,9,1.555555556,5,14,0.111111111,1,1,9.888888889,23,89,0.888888889,1,8,0.777777778,6,7,0.111111111,1,1,1.155555556,5,104,91.88888889,278,827,2.088888889,10,188,4,9,4,2,23,0,33,188,19,1,18,28,0,64,9,2,0,1,0,0,134,11,21,4,45,39,61,0,29,0,98,339,53,21,9,17,3,7,98,250,58,2137,377,152,31,7,0,0,4,1,6,13,28,26,9,0,0,4,145,120,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,4930,8.11E-04,0.001825558,8.11E-04,4.06E-04,0.004665314,0,0.006693712,0.038133874,0.003853955,2.03E-04,0.003651116,0.005679513,0,0.012981744,0.001825558,4.06E-04,0,2.03E-04,0,0,0.027180527,0.002231237,0.004259635,8.11E-04,0.009127789,0.007910751,0.012373225,0,0.005882353,0,0.019878296,0.068762677,0.010750507,0.004259635,0.001825558,0.003448276,6.09E-04,0.001419878,0.019878296,0.050709939,0.011764706,0.43346856,0.076470588,0.030831643,0.006288032,0.001419878,0,0,8.11E-04,2.03E-04,0.001217039,0.002636917,0.005679513,0.005273834,0.001825558,0,0,8.11E-04,0.029411765,0.024340771,0.001419878,4.06E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032251521
'org.eclipse.core.resources','org.eclipse.core.internal.resources',59,3,0.357142857,6,25,5.789077213,79,6148,8.417137476,100,8939,1.617702448,8,1718,70,2.662337662,30,205,0.057142857,1,4,13.45454545,97,1036,0.942857143,1,66,2.441558442,33,188,0.337662338,4,26,1.202448211,6,1277,172.0857143,1432,12046,2.779661017,28,2952,25,283,101,13,466,0,808,2414,646,113,444,169,27,658,70,108,5,30,0,1,2745,90,393,229,1071,350,1519,1,750,1,1092,6156,885,906,70,223,202,294,1678,2971,974,30660,4350,1486,553,36,0,19,175,42,9,231,161,263,77,0,2,228,2203,1581,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,73133,3.42E-04,0.003869662,0.001381045,1.78E-04,0.006371952,0,0.011048364,0.033008355,0.008833222,0.00154513,0.006071131,0.002310858,3.69E-04,0.008997306,9.57E-04,0.001476762,6.84E-05,4.10E-04,0,1.37E-05,0.037534355,0.001230635,0.005373771,0.003131281,0.014644552,0.004785801,0.020770377,1.37E-05,0.010255288,1.37E-05,0.0149317,0.084175406,0.01210124,0.012388388,9.57E-04,0.003049239,0.002762091,0.004020073,0.022944498,0.040624615,0.013318201,0.419236186,0.059480672,0.020319145,0.007561566,4.92E-04,0,2.60E-04,0.002392901,5.74E-04,1.23E-04,0.003158629,0.002201469,0.003596188,0.001052876,0,2.73E-05,0.003117608,0.0301232,0.021618148,2.73E-04,4.92E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02762091
'org.eclipse.core.resources','org.eclipse.core.internal.utils',3,0,0,0,0,1.49137931,12,173,4.655172414,30,540,1.370689655,3,159,12,1.166666667,4,14,0,0,0,7.166666667,22,86,1,1,12,6.25,41,75,2.5,10,30,0.663793103,3,77,78.58333333,282,943,2.155172414,11,250,0,95,19,4,61,0,128,179,48,1,17,8,17,35,12,6,3,0,1,0,172,8,89,28,78,17,227,2,72,0,116,225,55,186,12,47,27,14,254,151,122,1893,203,85,67,5,0,1,0,0,0,15,8,8,12,0,0,28,191,74,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,5504,0,0.017260174,0.003452035,7.27E-04,0.011082849,0,0.023255814,0.032521802,0.00872093,1.82E-04,0.003088663,0.001453488,0.003088663,0.006359012,0.002180233,0.001090116,5.45E-04,0,1.82E-04,0,0.03125,0.001453488,0.016170058,0.005087209,0.014171512,0.003088663,0.041242733,3.63E-04,0.013081395,0,0.021075581,0.04087936,0.009992733,0.033793605,0.002180233,0.008539244,0.004905523,0.002543605,0.046148256,0.027434593,0.022165698,0.343931686,0.036882267,0.015443314,0.012172965,9.08E-04,0,1.82E-04,0,0,0,0.002725291,0.001453488,0.001453488,0.002180233,0,0,0.005087209,0.034702035,0.013444767,0.001271802,7.27E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066678779
'org.eclipse.core.resources','org.eclipse.core.internal.watson',3,0,0.176470588,1,3,2.703389831,14,319,6.177966102,37,729,1.601694915,5,189,17,1.888888889,5,34,0.411764706,1,7,6.333333333,47,114,0.588235294,1,10,0.555555556,3,10,0.222222222,2,4,1.279661017,6,151,64.47058824,449,1096,2.322033898,13,274,3,55,17,3,67,0,115,249,20,4,22,9,1,51,17,3,0,0,0,0,202,19,44,29,90,42,148,0,140,0,123,319,99,87,17,2,24,16,115,297,118,2560,428,173,24,2,0,2,8,3,0,37,9,9,18,0,0,28,174,101,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,6348,4.73E-04,0.008664146,0.002678009,4.73E-04,0.010554505,0,0.018115942,0.039224953,0.003150599,6.30E-04,0.003465658,0.001417769,1.58E-04,0.008034026,0.002678009,4.73E-04,0,0,0,0,0.031821046,0.002993069,0.006931317,0.004568368,0.014177694,0.006616257,0.02331443,0,0.02205419,0,0.019376181,0.050252048,0.015595463,0.013705104,0.002678009,3.15E-04,0.003780718,0.002520479,0.018115942,0.046786389,0.018588532,0.403276623,0.06742281,0.027252678,0.003780718,3.15E-04,0,3.15E-04,0.001260239,4.73E-04,0,0.005828607,0.001417769,0.001417769,0.002835539,0,0,0.004410838,0.027410208,0.015910523,0.00110271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031190926
'org.eclipse.core.resources','org.eclipse.core.resources',20,1,0,0,0,0.096096096,10,32,0.249249249,19,83,0.072072072,2,24,36,0.297297297,7,11,0.916666667,1,33,8.891891892,51,329,0.083333333,1,3,3.351351351,35,124,0.108108108,4,4,1.021021021,4,340,19.61111111,70,706,0.09009009,6,30,0,0,0,0,62,0,9,25,2,0,1,1,0,3,36,0,0,0,0,0,23,4,135,0,8,54,23,0,504,0,333,32,7,94,36,1,0,3,383,305,11,1922,455,341,41,1,0,5,0,0,0,5,1,1,37,0,0,0,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,5810,0,0,0,0,0.010671256,0,0.001549053,0.004302926,3.44E-04,0,1.72E-04,1.72E-04,0,5.16E-04,0.006196213,0,0,0,0,0,0.003958692,6.88E-04,0.0232358,0,0.001376936,0.00929432,0.003958692,0,0.086746988,0,0.057314974,0.005507745,0.001204819,0.016179002,0.006196213,1.72E-04,0,5.16E-04,0.065920826,0.052495697,0.001893287,0.33080895,0.078313253,0.05869191,0.007056799,1.72E-04,0,8.61E-04,0,0,0,8.61E-04,1.72E-04,1.72E-04,0.00636833,0,0,0,0.023752151,5.16E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131669535
'org.eclipse.core.resources','org.eclipse.core.resources.ant',0,0,0,0,0,3.652173913,17,84,5.130434783,17,118,1.347826087,3,31,4,2.5,4,10,0,0,0,4.5,9,18,1,1,4,2,3,8,1.25,5,5,0.869565217,3,20,54.25,76,217,2.695652174,10,62,0,0,2,2,4,0,20,35,0,0,3,3,0,17,4,0,0,0,0,0,32,0,18,0,31,23,32,0,35,0,23,88,34,2,4,1,0,3,17,116,9,559,80,23,20,3,0,0,0,0,0,0,11,3,4,0,0,0,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1366,0,0,0.001464129,0.001464129,0.002928258,0,0.014641288,0.025622255,0,0,0.002196193,0.002196193,0,0.012445095,0.002928258,0,0,0,0,0,0.023426061,0,0.01317716,0,0.022693997,0.016837482,0.023426061,0,0.025622255,0,0.016837482,0.064421669,0.02489019,0.001464129,0.002928258,7.32E-04,0,0.002196193,0.012445095,0.084919473,0.00658858,0.409224012,0.058565154,0.016837482,0.014641288,0.002196193,0,0,0,0,0,0,0.008052709,0.002196193,0.002928258,0,0,0,0.021229868,0.008052709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047584187
'org.eclipse.core.resources','org.eclipse.core.resources.team',1,0,0,0,0,0,0,0,0.074074074,1,2,0.111111111,1,3,3,0,0,0,0.666666667,1,2,9,18,27,0.333333333,1,1,0.333333333,1,1,0,0,0,2.62962963,5,71,34,48,102,0.111111111,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,10,0,0,31,0,27,0,0,1,3,0,0,0,41,53,2,227,57,71,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,568,0,0,0,0,0,0,0,0.00528169,0,0,0,0,0,0,0.00528169,0,0,0,0,0,0,0,0.001760563,0,0,0.017605634,0,0,0.054577465,0,0.047535211,0,0,0.001760563,0.00528169,0,0,0,0.072183099,0.093309859,0.003521127,0.399647887,0.100352113,0.125,0,0,0,0,0,0,0,0,0,0,0.00528169,0,0,0,0.001760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059859155
'org.eclipse.update.ui.forms','org.eclipse.update.ui.forms.internal',0,1,1.322580645,5,41,2.442622951,50,1043,5.889929742,106,2515,1.262295082,5,539,31,3.435897436,19,134,0.225806452,1,7,10.17948718,46,397,0.774193548,1,24,0.743589744,7,29,0.769230769,11,30,1.021077283,6,436,122.483871,531,3797,1.889929742,24,807,41,62,14,3,52,0,439,706,136,10,73,2,6,162,31,18,2,8,0,0,963,42,163,61,317,141,518,0,38,0,494,1043,166,326,31,32,46,30,775,1183,188,8481,1155,501,36,7,0,9,11,2,0,58,0,2,39,0,1,60,650,421,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,20556,0.001994551,0.003016151,6.81E-04,1.46E-04,0.002529675,0,0.021356295,0.034345203,0.006616073,4.86E-04,0.003551275,9.73E-05,2.92E-04,0.007880911,0.001508076,8.76E-04,9.73E-05,3.89E-04,0,0,0.046847636,0.002043199,0.007929558,0.002967503,0.015421288,0.006859311,0.025199455,0,0.001848609,0,0.024031913,0.050739443,0.008075501,0.015859117,0.001508076,0.001556723,0.002237789,0.001459428,0.037701888,0.057550107,0.009145748,0.412580269,0.056187974,0.024372446,0.001751313,3.41E-04,0,4.38E-04,5.35E-04,9.73E-05,0,0.002821561,0,9.73E-05,0.001897256,0,4.86E-05,0.002918856,0.031620938,0.020480638,2.92E-04,0.001702666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036972174
